global_row,task,episode,calibration,method,failure,final_state,ever_alarm,first_alarm,ever_signal_cleared,alarm_then_cleared
14875,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,75,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14876,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,76,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14877,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,77,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14878,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,78,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14879,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,79,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14880,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,80,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14881,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,81,task_init,v82_integrated,True,WATCH,False,-1,True,False
14882,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,82,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14883,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,83,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14884,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,84,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14885,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,85,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14886,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,86,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14887,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,87,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14888,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,88,task_init,v82_integrated,False,NORMAL,False,-1,True,False
14889,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,89,task_init,v82_integrated,False,NORMAL,False,-1,True,False
14890,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,90,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14891,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,91,task_init,v82_integrated,True,NORMAL,False,-1,True,False
14892,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,92,task_init,v82_integrated,False,NORMAL,False,-1,True,False
14893,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,93,task_init,v82_integrated,False,WATCH,False,-1,False,False
14894,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,94,task_init,v82_integrated,True,WATCH,True,40,True,True
14895,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,95,task_init,v82_integrated,True,ALARM,True,51,True,False
14896,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,96,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14897,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,97,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14898,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,98,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14899,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,99,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14900,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,100,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14901,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,101,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14902,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,102,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14903,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,103,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14904,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,104,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14905,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,105,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14906,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,106,task_init,v82_integrated,False,WATCH,False,-1,False,False
14907,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,107,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14908,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,108,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14909,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,109,task_init,v82_integrated,True,NORMAL,False,-1,True,False
14910,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,110,task_init,v82_integrated,False,WATCH,False,-1,False,False
14911,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,111,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14912,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,112,task_init,v82_integrated,False,WATCH,False,-1,False,False
14913,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,113,task_init,v82_integrated,True,ALARM,True,34,True,True
14914,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,114,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14915,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,115,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14916,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,116,task_init,v82_integrated,True,WATCH,False,-1,True,False
14917,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,117,task_init,v82_integrated,True,ALARM,True,44,True,False
14918,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,118,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14919,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,119,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14920,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,120,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14921,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,121,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14922,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,122,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14923,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,123,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14924,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,124,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14925,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,125,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14926,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,126,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14927,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,127,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14928,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,128,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14929,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,129,task_init,v82_integrated,False,NORMAL,False,-1,True,False
14930,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,130,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14931,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,131,task_init,v82_integrated,False,NORMAL,True,11,True,True
14932,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,132,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14933,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,133,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14934,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,134,task_init,v82_integrated,False,NORMAL,False,-1,True,False
14935,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,135,task_init,v82_integrated,True,ALARM,True,48,True,False
14936,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,136,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14937,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,137,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14938,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,138,task_init,v82_integrated,True,WATCH,False,-1,True,False
14939,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,139,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14940,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,140,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14941,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,141,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14942,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,142,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14943,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,143,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14944,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,144,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14945,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,145,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14946,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,146,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14947,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,147,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14948,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,148,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14949,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,149,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14950,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,150,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14951,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,151,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14952,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,152,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14953,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,153,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14954,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,154,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14955,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,155,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14956,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,156,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14957,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,157,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14958,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,158,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14959,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,159,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14960,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,160,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14961,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,161,task_init,v82_integrated,True,NORMAL,True,30,True,True
14962,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,162,task_init,v82_integrated,False,WATCH,False,-1,False,False
14963,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,163,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14964,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,164,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14965,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,165,task_init,v82_integrated,True,NORMAL,False,-1,True,False
14966,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,166,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14967,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,167,task_init,v82_integrated,True,NORMAL,False,-1,True,False
14968,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,168,task_init,v82_integrated,True,ALARM,True,25,True,True
14969,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,169,task_init,v82_integrated,True,ALARM,True,24,False,False
14970,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,170,task_init,v82_integrated,True,ALARM,True,33,True,False
14971,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,171,task_init,v82_integrated,True,ALARM,True,27,False,False
14972,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,172,task_init,v82_integrated,True,ALARM,True,27,True,True
14973,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,173,task_init,v82_integrated,True,WATCH,True,29,True,True
14974,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,174,task_init,v82_integrated,True,NORMAL,True,26,True,True
14975,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,175,task_init,v82_integrated,True,ALARM,True,32,True,True
14976,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,176,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14977,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,177,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14978,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,178,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14979,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,179,task_init,v82_integrated,False,NORMAL,False,-1,True,False
14980,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,180,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14981,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,181,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14982,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,182,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14983,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,183,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14984,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,184,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14985,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,185,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14986,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,186,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14987,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,187,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14988,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,188,task_init,v82_integrated,True,WATCH,False,-1,True,False
14989,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,189,task_init,v82_integrated,True,WATCH,False,-1,False,False
14990,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,190,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14991,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,191,task_init,v82_integrated,True,NORMAL,False,-1,True,False
14992,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,192,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14993,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,193,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14994,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,194,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14995,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,195,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14996,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,196,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14997,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,197,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14998,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,198,task_init,v82_integrated,False,NORMAL,False,-1,False,False
14999,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,199,task_init,v82_integrated,False,NORMAL,False,-1,False,False
15000,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,200,task_init,v82_integrated,False,NORMAL,False,-1,False,False
15001,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,201,task_init,v82_integrated,False,NORMAL,False,-1,True,False
15002,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,202,task_init,v82_integrated,False,NORMAL,False,-1,False,False
15003,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,203,task_init,v82_integrated,False,NORMAL,False,-1,False,False
15004,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,204,task_init,v82_integrated,True,ALARM,True,46,False,False
15005,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,205,task_init,v82_integrated,False,NORMAL,False,-1,False,False
15006,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,206,task_init,v82_integrated,False,NORMAL,False,-1,False,False
15007,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,207,task_init,v82_integrated,False,NORMAL,False,-1,False,False
15008,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,208,task_init,v82_integrated,False,NORMAL,False,-1,False,False
15009,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,209,task_init,v82_integrated,False,NORMAL,False,-1,False,False
15010,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,210,task_init,v82_integrated,False,NORMAL,False,-1,False,False
15011,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,211,task_init,v82_integrated,True,WATCH,True,29,True,True
15012,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,212,task_init,v82_integrated,True,ALARM,True,38,False,False
15013,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,213,task_init,v82_integrated,True,ALARM,True,28,True,True
15014,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,214,task_init,v82_integrated,False,NORMAL,False,-1,False,False
15015,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,215,task_init,v82_integrated,True,WATCH,True,26,True,True
15016,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,216,task_init,v82_integrated,True,ALARM,True,35,False,False
