task,run_id,episode,init_state_id,flow_noise_seed,query,length,checkpoint_sha256,order,recorded_success,primary_failure_reason,init_state_id_label,failure
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,377,36,1025,34,38,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,377,True,,36,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,378,36,1026,34,39,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,378,True,,36,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,379,36,1027,34,40,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,379,True,,36,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,380,36,1028,34,39,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,380,True,,36,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,381,36,1029,34,40,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,381,True,,36,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,382,36,1030,34,40,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,382,True,,36,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,383,36,1031,34,39,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,383,True,,36,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,384,39,1000,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,384,False,timeout_while_holding_target,39,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,385,39,1001,34,51,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,385,True,,39,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,386,39,1002,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,386,False,stable_grasp_not_observed,39,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,387,39,1003,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,387,False,stable_grasp_not_observed,39,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,388,39,1004,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,388,False,stable_grasp_not_observed,39,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,389,39,1005,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,389,False,stable_grasp_not_observed,39,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,390,39,1006,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,390,False,stable_grasp_not_observed,39,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,391,39,1007,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,391,False,stable_grasp_not_observed,39,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,392,39,1008,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,392,False,stable_grasp_not_observed,39,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,393,39,1009,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,393,False,stable_grasp_not_observed,39,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,394,39,1010,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,394,False,stable_grasp_not_observed,39,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,395,39,1011,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,395,False,stable_grasp_not_observed,39,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,396,39,1012,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,396,False,stable_grasp_not_observed,39,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,397,39,1013,34,46,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,397,True,,39,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,398,39,1014,34,48,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,398,True,,39,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,399,39,1015,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,399,False,object_moved_but_goal_unmet,39,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,400,39,1016,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,400,False,stable_grasp_not_observed,39,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,401,39,1017,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,401,False,stable_grasp_not_observed,39,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,402,39,1018,34,48,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,402,True,,39,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,403,39,1019,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,403,False,stable_grasp_not_observed,39,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,404,39,1020,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,404,False,stable_grasp_not_observed,39,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,405,39,1021,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,405,False,stable_grasp_not_observed,39,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,406,39,1022,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,406,False,stable_grasp_not_observed,39,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,407,39,1023,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,407,False,stable_grasp_not_observed,39,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,408,39,1024,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,408,False,stable_grasp_not_observed,39,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,409,39,1025,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,409,False,stable_grasp_not_observed,39,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,410,39,1026,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,410,False,stable_grasp_not_observed,39,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,411,39,1027,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,411,False,stable_grasp_not_observed,39,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,412,39,1028,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,412,False,object_moved_but_goal_unmet,39,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,413,39,1029,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,413,False,stable_grasp_not_observed,39,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,414,39,1030,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,414,False,object_moved_but_goal_unmet,39,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,415,39,1031,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,415,False,stable_grasp_not_observed,39,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,416,42,1000,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,416,False,timeout_while_holding_target,42,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,417,42,1001,34,38,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,417,True,,42,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,418,42,1002,34,40,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,418,True,,42,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,419,42,1003,34,40,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,419,True,,42,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,420,42,1004,34,39,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,420,True,,42,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,421,42,1005,34,38,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,421,True,,42,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,422,42,1006,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,422,False,stable_grasp_not_observed,42,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,423,42,1007,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,423,False,object_moved_but_goal_unmet,42,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,424,42,1008,34,39,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,424,True,,42,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,425,42,1009,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,425,False,object_released_or_dropped_before_goal,42,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,426,42,1010,34,39,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,426,True,,42,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,427,42,1011,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,427,False,object_moved_but_goal_unmet,42,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,428,42,1012,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,428,False,stable_grasp_not_observed,42,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,429,42,1013,34,38,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,429,True,,42,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,430,42,1014,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,430,False,object_released_or_dropped_before_goal,42,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,431,42,1015,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,431,False,timeout_while_holding_target,42,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,432,42,1016,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,432,False,timeout_while_holding_target,42,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,433,42,1017,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,433,False,stable_grasp_not_observed,42,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,434,42,1018,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,434,False,stable_grasp_not_observed,42,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,435,42,1019,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,435,False,stable_grasp_not_observed,42,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,436,42,1020,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,436,False,timeout_while_holding_target,42,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,437,42,1021,34,37,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,437,True,,42,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,438,42,1022,34,38,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,438,True,,42,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,439,42,1023,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,439,False,goal_predicate_regressed,42,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,440,42,1024,34,38,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,440,True,,42,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,441,42,1025,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,441,False,timeout_while_holding_target,42,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,442,42,1026,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,442,False,timeout_while_holding_target,42,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,443,42,1027,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,443,False,goal_predicate_regressed,42,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,444,42,1028,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,444,False,stable_grasp_not_observed,42,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,445,42,1029,34,39,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,445,True,,42,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,446,42,1030,34,35,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,446,True,,42,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,447,42,1031,34,37,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,447,True,,42,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,448,46,1000,34,38,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,448,True,,46,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,449,46,1001,34,41,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,449,True,,46,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,450,46,1002,34,39,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,450,True,,46,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,451,46,1003,34,39,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,451,True,,46,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,452,46,1004,34,39,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,452,True,,46,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,453,46,1005,34,41,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,453,True,,46,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,454,46,1006,34,39,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,454,True,,46,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,455,46,1007,34,39,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,455,True,,46,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,456,46,1008,34,38,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,456,True,,46,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,457,46,1009,34,41,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,457,True,,46,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,458,46,1010,34,38,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,458,True,,46,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,459,46,1011,34,39,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,459,True,,46,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,460,46,1012,34,40,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,460,True,,46,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,461,46,1013,34,42,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,461,True,,46,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,462,46,1014,34,41,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,462,True,,46,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,463,46,1015,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,463,False,object_released_or_dropped_before_goal,46,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,464,46,1016,34,39,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,464,True,,46,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,465,46,1017,34,40,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,465,True,,46,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,466,46,1018,34,37,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,466,True,,46,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,467,46,1019,34,48,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,467,True,,46,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,468,46,1020,34,39,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,468,True,,46,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,469,46,1021,34,41,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,469,True,,46,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,470,46,1022,34,40,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,470,True,,46,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,471,46,1023,34,39,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,471,True,,46,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,472,46,1024,34,41,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,472,True,,46,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,473,46,1025,34,38,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,473,True,,46,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,474,46,1026,34,42,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,474,True,,46,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,475,46,1027,34,42,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,475,True,,46,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,476,46,1028,34,41,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,476,True,,46,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,477,46,1029,34,39,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,477,True,,46,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,478,46,1030,34,40,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,478,True,,46,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,479,46,1031,34,39,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,479,True,,46,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,480,49,1000,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,480,False,stable_grasp_not_observed,49,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,481,49,1001,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,481,False,stable_grasp_not_observed,49,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,482,49,1002,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,482,False,stable_grasp_not_observed,49,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,483,49,1003,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,483,False,stable_grasp_not_observed,49,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,484,49,1004,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,484,False,stable_grasp_not_observed,49,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,485,49,1005,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,485,False,object_moved_but_goal_unmet,49,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,486,49,1006,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,486,False,stable_grasp_not_observed,49,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,487,49,1007,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,487,False,stable_grasp_not_observed,49,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,488,49,1008,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,488,False,timeout_while_holding_target,49,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,489,49,1009,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,489,False,stable_grasp_not_observed,49,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,490,49,1010,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,490,False,stable_grasp_not_observed,49,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,491,49,1011,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,491,False,stable_grasp_not_observed,49,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,492,49,1012,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,492,False,timeout_while_holding_target,49,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,493,49,1013,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,493,False,stable_grasp_not_observed,49,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,494,49,1014,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,494,False,stable_grasp_not_observed,49,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,495,49,1015,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,495,False,stable_grasp_not_observed,49,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,496,49,1016,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,496,False,stable_grasp_not_observed,49,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,497,49,1017,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,497,False,stable_grasp_not_observed,49,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,498,49,1018,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,498,False,stable_grasp_not_observed,49,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,499,49,1019,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,499,False,stable_grasp_not_observed,49,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,500,49,1020,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,500,False,stable_grasp_not_observed,49,True
