cohort,quantity,task,layer,early_mean,late_mean,late_minus_early,step_argmax
external_8b,mobility,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,L4,0.03510928153991699,0.03933523967862129,0.0042259581387043,9
external_8b,mobility,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,L5,0.04297242686152458,0.049536120146512985,0.006563693284988403,9
external_8b,mobility,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,L12,0.03253918141126633,0.0497889369726181,0.017249755561351776,9
external_8b,mobility,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,L13,0.03513435646891594,0.05356257036328316,0.018428213894367218,9
external_8b,mobility,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,L14,0.03330083191394806,0.05236740782856941,0.019066575914621353,9
external_8b,mobility,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,L15,0.037152815610170364,0.05670412257313728,0.01955130696296692,9
external_8b,mobility,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,back_minus_front,-0.004857403691858053,0.012147809378802776,0.017005212604999542,-1
external_8b,mobility,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,L2,0.040146101266145706,0.034838516265153885,-0.005307585000991821,0
external_8b,mobility,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,L3,0.038021791726350784,0.03883330151438713,0.0008115097880363464,9
external_8b,mobility,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,L4,0.034523602575063705,0.037651050835847855,0.003127448260784149,9
external_8b,mobility,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,L5,0.04135752096772194,0.04745905101299286,0.00610153004527092,9
external_8b,mobility,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,L12,0.03016631305217743,0.04531174898147583,0.015145435929298401,9
external_8b,mobility,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,L13,0.032245028764009476,0.04722711816430092,0.014982089400291443,9
external_8b,mobility,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,L14,0.02998233772814274,0.045804381370544434,0.015822043642401695,9
external_8b,mobility,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,L15,0.03357793390750885,0.05145372077822685,0.017875786870718002,9
external_8b,mobility,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,back_minus_front,-0.007019347045570612,0.007753761950880289,0.014773108996450901,-1
external_8b,mobility,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,L2,0.039877813309431076,0.033825043588876724,-0.006052769720554352,0
external_8b,mobility,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,L3,0.03771723806858063,0.03711427375674248,-0.00060296431183815,5
external_8b,mobility,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,L4,0.03394560143351555,0.03593913093209267,0.001993529498577118,9
external_8b,mobility,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,L5,0.04062308371067047,0.04559726640582085,0.004974182695150375,9
external_8b,mobility,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,L12,0.02799552120268345,0.04062701761722565,0.012631496414542198,9
external_8b,mobility,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,L13,0.03035750985145569,0.043204132467508316,0.012846622616052628,9
external_8b,mobility,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,L14,0.02738639898598194,0.0411953367292881,0.01380893774330616,9
external_8b,mobility,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,L15,0.031443510204553604,0.04645871743559837,0.01501520723104477,9
external_8b,mobility,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,back_minus_front,-0.008745197206735611,0.004752372857183218,0.013497570529580116,-1
external_8b,mobility,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,L2,0.038341134786605835,0.02790643833577633,-0.010434696450829506,0
external_8b,mobility,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,L3,0.036304812878370285,0.030630135908722878,-0.0056746769696474075,3
external_8b,mobility,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,L4,0.03252309933304787,0.0294784102588892,-0.0030446890741586685,4
external_8b,mobility,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,L5,0.03825584426522255,0.03477798029780388,-0.0034778639674186707,0
external_8b,mobility,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,L12,0.024466633796691895,0.03461369127035141,0.010147057473659515,9
external_8b,mobility,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,L13,0.02711593359708786,0.03755316138267517,0.01043722778558731,9
external_8b,mobility,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,L14,0.02476014941930771,0.03644546493887901,0.011685315519571304,9
external_8b,mobility,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,L15,0.026811301708221436,0.040316689759492874,0.013505388051271439,9
external_8b,mobility,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,back_minus_front,-0.01056771818548441,0.006534010637551546,0.017101729288697243,-1
external_8b,mobility,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L2,0.04122636839747429,0.03553205728530884,-0.005694311112165451,0
external_8b,mobility,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L3,0.03825846314430237,0.037885524332523346,-0.0003729388117790222,9
external_8b,mobility,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L4,0.03586718812584877,0.03855641558766365,0.0026892274618148804,9
external_8b,mobility,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L5,0.041702624410390854,0.04688629135489464,0.005183666944503784,9
external_8b,mobility,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L12,0.03333772346377373,0.04953238368034363,0.0161946602165699,9
external_8b,mobility,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L13,0.03589107096195221,0.05256609991192818,0.016675028949975967,9
external_8b,mobility,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L14,0.033824291080236435,0.050863783806562424,0.01703949272632599,9
external_8b,mobility,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L15,0.036890704184770584,0.05494319275021553,0.018052488565444946,9
external_8b,mobility,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,back_minus_front,-0.004277712199836969,0.01226129475980997,0.016539007425308228,-1
external_8b,mobility,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,L2,0.04115363955497742,0.036491867154836655,-0.004661772400140762,0
external_8b,mobility,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,L3,0.0385693721473217,0.037886496633291245,-0.0006828755140304565,9
external_8b,mobility,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,L4,0.03590593859553337,0.03942197561264038,0.00351603701710701,9
external_8b,mobility,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,L5,0.04196137189865112,0.04813742637634277,0.00617605447769165,9
external_8b,mobility,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,L12,0.03503027558326721,0.053343161940574646,0.018312886357307434,9
external_8b,mobility,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,L13,0.03771822154521942,0.05661551654338837,0.018897294998168945,9
external_8b,mobility,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,L14,0.03499957546591759,0.05389268323779106,0.018893107771873474,9
external_8b,mobility,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,L15,0.041054874658584595,0.06008462235331535,0.01902974769473076,9
external_8b,mobility,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,back_minus_front,-0.0021968435030430555,0.015499554574489594,0.017696397379040718,-1
external_8b,mobility,libero_object/pick_up_the_butter_and_place_it_in_the_basket,L2,0.04096018150448799,0.035557880997657776,-0.0054023005068302155,0
external_8b,mobility,libero_object/pick_up_the_butter_and_place_it_in_the_basket,L3,0.0381590761244297,0.03723369166254997,-0.0009253844618797302,9
external_8b,mobility,libero_object/pick_up_the_butter_and_place_it_in_the_basket,L4,0.03579626604914665,0.03909303620457649,0.00329677015542984,9
external_8b,mobility,libero_object/pick_up_the_butter_and_place_it_in_the_basket,L5,0.04162054508924484,0.04647419974207878,0.004853654652833939,9
external_8b,mobility,libero_object/pick_up_the_butter_and_place_it_in_the_basket,L12,0.0371549129486084,0.05526546761393547,0.018110554665327072,9
external_8b,mobility,libero_object/pick_up_the_butter_and_place_it_in_the_basket,L13,0.038438670337200165,0.05608244612812996,0.017643775790929794,9
external_8b,mobility,libero_object/pick_up_the_butter_and_place_it_in_the_basket,L14,0.03619341179728508,0.05498122051358223,0.01878780871629715,9
external_8b,mobility,libero_object/pick_up_the_butter_and_place_it_in_the_basket,L15,0.03998757526278496,0.06041192635893822,0.02042435109615326,9
external_8b,mobility,libero_object/pick_up_the_butter_and_place_it_in_the_basket,back_minus_front,-0.0011903742561116815,0.01709556020796299,0.018285933881998062,-1
external_8b,mobility,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,L2,0.04155243560671806,0.03731803223490715,-0.004234403371810913,0
external_8b,mobility,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,L3,0.03880418837070465,0.039056647568941116,0.00025245919823646545,9
external_8b,mobility,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,L4,0.03622697666287422,0.03992513194680214,0.0036981552839279175,9
external_8b,mobility,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,L5,0.04218471050262451,0.050184596329927444,0.007999885827302933,9
external_8b,mobility,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,L12,0.036505524069070816,0.055208493024110794,0.018702968955039978,9
external_8b,mobility,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,L13,0.03814643621444702,0.05597754940390587,0.017831113189458847,9
external_8b,mobility,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,L14,0.03614681214094162,0.05561918392777443,0.01947237178683281,9
external_8b,mobility,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,L15,0.041278090327978134,0.06055111810564995,0.019273027777671814,9
external_8b,mobility,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,back_minus_front,-0.0016728626796975732,0.015217985957860947,0.01689084805548191,-1
external_8b,mobility,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,L2,0.04058517888188362,0.035010334104299545,-0.005574844777584076,0
external_8b,mobility,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,L3,0.03780299425125122,0.03697165101766586,-0.0008313432335853577,9
external_8b,mobility,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,L4,0.0354667566716671,0.03791702911257744,0.0024502724409103394,9
external_8b,mobility,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,L5,0.040866654366254807,0.0448903851211071,0.004023730754852295,9
external_8b,mobility,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,L12,0.03267597779631615,0.05014977976679802,0.017473801970481873,9
external_8b,mobility,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,L13,0.0346389077603817,0.05185972526669502,0.017220817506313324,9
external_8b,mobility,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,L14,0.032379426062107086,0.04974193871021271,0.01736251264810562,9
external_8b,mobility,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,L15,0.03621247410774231,0.054331034421920776,0.018118560314178467,9
external_8b,mobility,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,back_minus_front,-0.004703699145466089,0.01282326877117157,0.017526967450976372,-1
external_8b,mobility,libero_object/pick_up_the_milk_and_place_it_in_the_basket,L2,0.041117023676633835,0.035488929599523544,-0.0056280940771102905,0
external_8b,mobility,libero_object/pick_up_the_milk_and_place_it_in_the_basket,L3,0.038204375654459,0.037549108266830444,-0.0006552673876285553,9
external_8b,mobility,libero_object/pick_up_the_milk_and_place_it_in_the_basket,L4,0.035675596445798874,0.03808361664414406,0.0024080201983451843,9
external_8b,mobility,libero_object/pick_up_the_milk_and_place_it_in_the_basket,L5,0.04194230958819389,0.04617330804467201,0.004230998456478119,9
external_8b,mobility,libero_object/pick_up_the_milk_and_place_it_in_the_basket,L12,0.03463886305689812,0.05180780589580536,0.017168942838907242,9
external_8b,mobility,libero_object/pick_up_the_milk_and_place_it_in_the_basket,L13,0.036169786006212234,0.054143503308296204,0.01797371730208397,9
external_8b,mobility,libero_object/pick_up_the_milk_and_place_it_in_the_basket,L14,0.03393876180052757,0.051746662706136703,0.01780790090560913,9
external_8b,mobility,libero_object/pick_up_the_milk_and_place_it_in_the_basket,L15,0.03731176257133484,0.056471239775419235,0.019159477204084396,9
external_8b,mobility,libero_object/pick_up_the_milk_and_place_it_in_the_basket,back_minus_front,-0.003720032749697566,0.01421856228262186,0.01793859526515007,-1
external_8b,mobility,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,L2,0.04114818945527077,0.035877812653779984,-0.005270376801490784,0
external_8b,mobility,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,L3,0.038102660328149796,0.03721315786242485,-0.0008895024657249451,9
external_8b,mobility,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,L4,0.03531486168503761,0.037441790103912354,0.0021269284188747406,9
external_8b,mobility,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,L5,0.04161949083209038,0.046558767557144165,0.004939276725053787,9
external_8b,mobility,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,L12,0.03270558640360832,0.049566563218832016,0.016860976815223694,9
external_8b,mobility,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,L13,0.03505820035934448,0.052279915660619736,0.017221715301275253,9
external_8b,mobility,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,L14,0.03246713802218437,0.05017680302262306,0.01770966500043869,9
external_8b,mobility,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,L15,0.03629765287041664,0.05505223944783211,0.018754586577415466,9
external_8b,mobility,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,back_minus_front,-0.0049141570925712585,0.012495997361838818,0.01741015538573265,-1
external_8b,mobility,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,L2,0.041335199028253555,0.03694972023367882,-0.0043854787945747375,0
external_8b,mobility,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,L3,0.03847341239452362,0.03821416199207306,-0.0002592504024505615,9
external_8b,mobility,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,L4,0.035805776715278625,0.0387757271528244,0.0029699504375457764,9
external_8b,mobility,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,L5,0.04230391979217529,0.048434704542160034,0.006130784749984741,9
external_8b,mobility,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,L12,0.0340677835047245,0.05162762477993965,0.01755984127521515,9
external_8b,mobility,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,L13,0.03703750669956207,0.05551021918654442,0.018472712486982346,9
external_8b,mobility,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,L14,0.034172143787145615,0.05212884023785591,0.017956696450710297,9
external_8b,mobility,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,L15,0.03830574080348015,0.05755714699625969,0.01925140619277954,9
external_8b,mobility,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,back_minus_front,-0.00358378142118454,0.01361237931996584,0.017196159809827805,-1
external_8b,mobility,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,L2,0.041466716676950455,0.037287402898073196,-0.004179313778877258,0
external_8b,mobility,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,L3,0.038482025265693665,0.03844494745135307,-3.707781434059143e-05,9
external_8b,mobility,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,L4,0.035907719284296036,0.040201108902692795,0.004293389618396759,9
external_8b,mobility,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,L5,0.042155712842941284,0.04924063757061958,0.007084924727678299,9
external_8b,mobility,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,L12,0.03623507544398308,0.055182863026857376,0.018947787582874298,9
external_8b,mobility,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,L13,0.03958035632967949,0.05888527259230614,0.019304916262626648,9
external_8b,mobility,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,L14,0.03630748391151428,0.05570673942565918,0.019399255514144897,9
external_8b,mobility,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,L15,0.04149949550628662,0.06058327481150627,0.01908377930521965,9
external_8b,mobility,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,back_minus_front,-0.0010974407196044922,0.016296008601784706,0.0173934493213892,-1
external_8b,mobility,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,L2,0.055114418268203735,0.05373026430606842,-0.001384153962135315,0
external_8b,mobility,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,L3,0.051867932081222534,0.05687430500984192,0.005006372928619385,9
external_8b,mobility,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,L4,0.04725657030940056,0.06147943437099457,0.01422286406159401,9
external_8b,mobility,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,L5,0.05411207675933838,0.06828983128070831,0.014177754521369934,9
external_8b,mobility,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,L12,0.058890849351882935,0.0850299820303917,0.02613913267850876,9
external_8b,mobility,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,L13,0.06155642867088318,0.09073378890752792,0.029177360236644745,9
external_8b,mobility,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,L14,0.05751475691795349,0.08498423546552658,0.02746947854757309,9
external_8b,mobility,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,L15,0.06020660325884819,0.08780074119567871,0.02759413793683052,9
external_8b,mobility,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,back_minus_front,0.007454411592334509,0.027043724432587624,0.019589312374591827,-1
external_8b,mobility,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,L2,0.052679393440485,0.046314388513565063,-0.006365004926919937,0
external_8b,mobility,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,L3,0.049288515001535416,0.04868979752063751,-0.0005987174808979034,9
external_8b,mobility,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,L4,0.043906792998313904,0.05142831429839134,0.007521521300077438,9
external_8b,mobility,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,L5,0.0494825653731823,0.058233004063367844,0.008750438690185547,9
external_8b,mobility,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,L12,0.04519561305642128,0.06811916083097458,0.0229235477745533,9
external_8b,mobility,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,L13,0.04686957597732544,0.06998429447412491,0.02311471849679947,9
external_8b,mobility,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,L14,0.04514060541987419,0.06882724165916443,0.023686636239290237,9
external_8b,mobility,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,L15,0.04638262465596199,0.06984391063451767,0.02346128597855568,9
external_8b,mobility,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,back_minus_front,-0.0029422130901366472,0.018027277663350105,0.020969491451978683,-1
external_8b,mobility,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,L2,0.05151725187897682,0.04076150432229042,-0.010755747556686401,0
external_8b,mobility,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,L3,0.04859917238354683,0.04464079067111015,-0.003958381712436676,0
external_8b,mobility,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,L4,0.04352602735161781,0.046792417764663696,0.003266390413045883,9
external_8b,mobility,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,L5,0.04863562807440758,0.0523025207221508,0.003666892647743225,9
external_8b,mobility,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,L12,0.04766354337334633,0.06852405518293381,0.02086051180958748,9
external_8b,mobility,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,L13,0.04969019815325737,0.07268846780061722,0.022998269647359848,9
external_8b,mobility,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,L14,0.04795537516474724,0.07127255946397781,0.023317184299230576,9
external_8b,mobility,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,L15,0.049375712871551514,0.07260870933532715,0.023232996463775635,9
external_8b,mobility,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,back_minus_front,0.0006016840343363583,0.025149142369627953,0.024547457695007324,-1
external_8b,mobility,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,L2,0.05253056809306145,0.044767800718545914,-0.0077627673745155334,0
external_8b,mobility,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,L3,0.04916711524128914,0.04747859016060829,-0.0016885250806808472,0
external_8b,mobility,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,L4,0.044153645634651184,0.04983024299144745,0.005676597356796265,9
external_8b,mobility,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,L5,0.049806639552116394,0.055912405252456665,0.006105765700340271,9
external_8b,mobility,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,L12,0.047469060868024826,0.0715627446770668,0.024093683809041977,9
external_8b,mobility,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,L13,0.04869068041443825,0.07143320888280869,0.022742528468370438,9
external_8b,mobility,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,L14,0.04792645573616028,0.07327189296483994,0.025345437228679657,9
external_8b,mobility,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,L15,0.048881590366363525,0.07181396335363388,0.022932372987270355,9
external_8b,mobility,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,back_minus_front,-0.0006725465063937008,0.022523194551467896,0.023195741698145866,-1
external_8b,mobility,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,L2,0.053171221166849136,0.04717814922332764,-0.0059930719435215,0
external_8b,mobility,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,L3,0.04953811690211296,0.05192512646317482,0.002387009561061859,9
external_8b,mobility,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,L4,0.04496670886874199,0.05316581204533577,0.00819910317659378,9
external_8b,mobility,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,L5,0.05123477801680565,0.06116726994514465,0.009932491928339005,9
external_8b,mobility,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,L12,0.05322985723614693,0.07720252871513367,0.02397267147898674,9
external_8b,mobility,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,L13,0.054983630776405334,0.0796738862991333,0.024690255522727966,9
external_8b,mobility,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,L14,0.053585752844810486,0.07819776982069016,0.02461201697587967,9
external_8b,mobility,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,L15,0.05422428250312805,0.07866635918617249,0.024442076683044434,9
external_8b,mobility,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,back_minus_front,0.004278177861124277,0.025076046586036682,0.020797869190573692,-1
external_8b,mobility,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,L2,0.05207382142543793,0.04356825724244118,-0.00850556418299675,0
external_8b,mobility,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,L3,0.04830554500222206,0.04807281866669655,-0.0002327263355255127,9
external_8b,mobility,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,L4,0.04372159019112587,0.04857294633984566,0.004851356148719788,9
external_8b,mobility,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,L5,0.04912855103611946,0.0568055622279644,0.00767701119184494,9
external_8b,mobility,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,L12,0.05034540593624115,0.07306575030088425,0.022720344364643097,9
external_8b,mobility,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,L13,0.050543565303087234,0.07437169551849365,0.023828130215406418,9
external_8b,mobility,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,L14,0.049124300479888916,0.07412030547857285,0.02499600499868393,9
