global_row,source,episode,init_state_id,noise_seed,failure,length,primary_failure_reason,v82_first,diagnostic_no_acc_confirmation_first,cause,freeze_raw_first,freeze_smooth_first,freeze_confirmed_first,freeze_longest_smooth_run,acceleration_raw_first,acceleration_smooth_first,acceleration_confirmed_first,acceleration_longest_smooth_run,periodicity_raw_first,periodicity_smooth_first,periodicity_confirmed_first,periodicity_longest_smooth_run,frontback_first,frontback_max_margin,curvature_first,curvature_max_margin,release_query,release_count,observed_goal_true,release_to_alarm_queries
27860,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,260,32,1012,False,13,,-1,-1,,-1,-1,-1,0,12,12,-1,1,8,-1,-1,0,-1,-0.12469709264983735,-1,-0.35205592230676364,10,1,False,
27861,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,261,32,1013,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,8,-1,-1,0,-1,-0.12562526052445172,-1,-0.3899007207049678,-1,0,False,
27862,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,262,32,1014,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,8,-1,-1,0,-1,-0.12653463213642438,-1,-0.3330647520497441,-1,0,False,
27863,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,263,32,1015,False,9,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,7,-1,1,-1,-0.15561194610595702,-1,-0.3860020482816423,-1,0,False,
27864,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,264,33,1008,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,6,-1,-1,0,-1,-0.14878528333703675,-1,-0.33027641851703327,-1,0,False,
27865,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,265,33,1009,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,6,-1,-1,0,-1,-0.14633729015290736,-1,-0.3226751748404155,-1,0,False,
27866,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,266,33,1010,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.15454321185251077,-1,-0.3839068927958142,-1,0,False,
27867,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,267,33,1011,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,6,-1,-1,0,-1,-0.15910099699099858,-1,-0.34924691715091466,-1,0,False,
27868,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,268,33,1012,False,10,,-1,-1,,-1,-1,-1,0,9,-1,-1,0,-1,-1,-1,0,-1,-0.15039761740962662,-1,-0.356639774620533,-1,0,False,
27869,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,269,33,1013,False,10,,-1,-1,,-1,-1,-1,0,9,-1,-1,0,6,-1,-1,0,-1,-0.1508354371190071,-1,-0.35471018693596124,-1,0,False,
27870,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,270,33,1014,False,10,,-1,-1,,-1,-1,-1,0,9,-1,-1,0,-1,-1,-1,0,-1,-0.1591032832066218,-1,-0.35103734577571355,-1,0,False,
27871,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,271,33,1015,False,10,,-1,-1,,-1,-1,-1,0,9,-1,-1,0,-1,-1,-1,0,-1,-0.14676758154233296,-1,-0.41919461157917975,-1,0,False,
27872,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,272,34,1008,False,9,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.13904137057065963,-1,-0.44909473913535475,-1,0,False,
27873,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,273,34,1009,False,9,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.128021800438563,-1,-0.42866482043763,-1,0,False,
27874,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,274,34,1010,False,9,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,8,-1,-1,0,-1,-0.11668551590417824,-1,-0.4337735357830922,-1,0,False,
27875,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,275,34,1011,False,9,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.13915935858587422,-1,-0.4105472544655204,-1,0,False,
27876,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,276,34,1012,False,9,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.13895457875728606,-1,-0.46365125866731005,-1,0,False,
27877,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,277,34,1013,False,9,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.12662934218347072,-1,-0.4506086508957669,-1,0,False,
27878,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,278,34,1014,False,9,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.13247712594270705,-1,-0.478875913515687,-1,0,False,
27879,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,279,34,1015,False,11,,-1,-1,,-1,-1,-1,0,10,-1,-1,0,8,-1,-1,0,-1,-0.11486666901906332,-1,-0.4613588851392269,9,1,False,
27880,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,280,35,1008,False,10,,-1,-1,,-1,-1,-1,0,9,-1,-1,0,-1,-1,-1,0,-1,-0.11698377639551959,-1,-0.44358743613461654,-1,0,False,
27881,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,281,35,1009,True,22,object_released_or_dropped_before_goal,20,15,turbulence+frontback,13,-1,-1,0,11,13,20,9,8,12,15,10,20,0.00349573261787494,-1,-0.2634509603070716,10,1,False,10.0
27882,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,282,35,1010,False,9,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.13609482326048114,-1,-0.41871688873320817,-1,0,False,
27883,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,283,35,1011,True,22,object_released_or_dropped_before_goal,18,15,turbulence,12,-1,-1,0,9,11,18,11,10,12,15,10,20,0.0007014563027769316,-1,-0.19630214089651904,10,1,False,8.0
27884,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,284,35,1012,False,10,,-1,-1,,-1,-1,-1,0,7,8,-1,1,8,-1,-1,0,-1,-0.0889241243203481,-1,-0.4399344252248605,-1,0,False,
27885,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,285,35,1013,True,22,object_released_or_dropped_before_goal,18,15,freeze,13,18,18,1,11,13,-1,5,8,12,15,10,-1,-0.07177200854135056,-1,-0.3137700930420154,10,1,False,8.0
27886,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,286,35,1014,True,22,object_released_or_dropped_before_goal,-1,15,,12,-1,-1,0,11,12,-1,5,8,12,15,10,-1,-0.002164059087634087,-1,-0.25722124047453204,10,1,False,
27887,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,287,35,1015,True,22,object_released_or_dropped_before_goal,19,15,frontback,20,-1,-1,0,9,13,20,9,8,12,15,10,19,0.016228761534827447,-1,-0.2561514912346999,10,1,False,9.0
27888,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,288,36,1008,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.13802095879117646,-1,-0.34148767414689063,-1,0,False,
27889,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,289,36,1009,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,8,7,-1,1,-1,-0.1445578661262989,-1,-0.37694172506903606,-1,0,False,
27890,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,290,36,1010,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.15147668623924254,-1,-0.3268681411743164,-1,0,False,
27891,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,291,36,1011,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.139945016592741,-1,-0.2914650090460976,-1,0,False,
27892,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,292,36,1012,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,8,-1,-1,0,-1,-0.14702766144275664,-1,-0.369140622129043,-1,0,False,
27893,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,293,36,1013,False,10,,-1,-1,,-1,-1,-1,0,9,-1,-1,0,8,-1,-1,0,-1,-0.14480469131469725,-1,-0.2863603741352757,-1,0,False,
27894,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,294,36,1014,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.1650925565958023,-1,-0.29930687581996124,-1,0,False,
27895,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,295,36,1015,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,8,7,-1,1,-1,-0.14972470580538114,-1,-0.33044847871984045,-1,0,False,
27896,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,296,37,1008,False,10,,-1,-1,,-1,-1,-1,0,9,-1,-1,0,8,-1,-1,0,-1,-0.15431992465257643,-1,-0.40724033949089544,-1,0,False,
27897,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,297,37,1009,False,9,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,8,-1,-1,0,-1,-0.18787610920270284,-1,-0.42740632803241413,-1,0,False,
27898,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,298,37,1010,False,9,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,8,-1,-1,0,-1,-0.17717772863308587,-1,-0.4154835860381524,-1,0,False,
27899,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,299,37,1011,False,9,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.18364792458216347,-1,-0.4286201223867635,-1,0,False,
27900,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,300,37,1012,False,9,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.18619782618681588,-1,-0.4060300486944616,-1,0,False,
27901,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,301,37,1013,False,9,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,6,-1,-1,0,-1,-0.16945738983154296,-1,-0.43527198118592303,-1,0,False,
27902,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,302,37,1014,False,9,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,6,-1,-1,0,-1,-0.1815299306511879,-1,-0.3982925639275151,-1,0,False,
27903,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,303,37,1015,False,9,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,8,-1,-1,0,-1,-0.1776666419406732,-1,-0.38230092405776184,-1,0,False,
27904,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,304,38,1008,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.1014832587428391,-1,-0.3924005610048771,-1,0,False,
27905,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,305,38,1009,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,9,7,-1,1,-1,-0.12106232535342375,-1,-0.3921528306097413,-1,0,False,
27906,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,306,38,1010,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.10582361498475075,-1,-0.42968086893235646,-1,0,False,
27907,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,307,38,1011,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,8,-1,-1,0,-1,-0.11832484557727972,-1,-0.41089042845368384,-1,0,False,
27908,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,308,38,1012,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,9,7,-1,1,-1,-0.14411930818855762,-1,-0.4366033147580456,-1,0,False,
27909,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,309,38,1013,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.10481277888268233,-1,-0.3967646619621664,-1,0,False,
27910,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,310,38,1014,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,9,-1,-1,0,-1,-0.12135527796546618,-1,-0.4038807335315893,-1,0,True,
27911,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,311,38,1015,False,9,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.12751935873925685,-1,-0.4317102221933504,-1,0,False,
27912,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,312,39,1008,False,10,,-1,-1,,-1,-1,-1,0,9,-1,-1,0,8,7,-1,1,-1,-0.14324627019961675,-1,-0.36068082269777857,-1,0,False,
27913,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,313,39,1009,False,9,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.177867398455739,-1,-0.3929474262346824,-1,0,False,
27914,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,314,39,1010,False,11,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,8,7,-1,1,-1,-0.14380898765226205,-1,-0.3827040430630247,-1,0,False,
27915,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,315,39,1011,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,7,7,-1,1,-1,-0.1383782799442609,-1,-0.4281798553814491,-1,0,False,
27916,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,316,39,1012,False,10,,-1,-1,,-1,-1,-1,0,9,-1,-1,0,8,-1,-1,0,-1,-0.1407886353433132,-1,-0.3834380446424087,9,1,False,
27917,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,317,39,1013,False,10,,-1,-1,,-1,-1,-1,0,9,-1,-1,0,7,-1,-1,0,-1,-0.13954709791143735,-1,-0.3756517833493029,-1,0,False,
27918,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,318,39,1014,True,22,object_released_or_dropped_before_goal,21,14,turbulence,-1,-1,-1,0,10,14,21,8,7,7,13,12,-1,-0.014775399146601559,-1,-0.32832349984472,11,1,False,10.0
27919,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,319,39,1015,False,10,,-1,-1,,-1,-1,-1,0,9,-1,-1,0,9,-1,-1,0,-1,-0.15691686990857123,-1,-0.40026929217918467,-1,0,False,
27920,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,320,40,1008,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.15273276099562644,-1,-0.3798631151964267,-1,0,False,
27921,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,321,40,1009,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,8,-1,-1,0,-1,-0.1688844283223152,-1,-0.43497446258366107,-1,0,False,
27922,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,322,40,1010,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,9,7,-1,1,-1,-0.14758126013477643,-1,-0.3642434926529725,-1,0,False,
27923,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,323,40,1011,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.12807545194029807,-1,-0.3577406444698572,-1,0,False,
27924,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,324,40,1012,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.1300227779050668,-1,-0.40848482510199147,-1,0,False,
27925,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,325,40,1013,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.15149978869160016,-1,-0.40743509821097057,-1,0,False,
27926,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,326,40,1014,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.15999090178807576,-1,-0.3992444275394082,-1,0,False,
27927,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,327,40,1015,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.15454731333255767,-1,-0.41890817462901275,-1,0,False,
27928,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,328,41,1008,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.14171017213662465,-1,-0.36183698215459786,-1,0,False,
27929,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,329,41,1009,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.13108709719777106,-1,-0.39861254398028056,-1,0,False,
27930,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,330,41,1010,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.14168054117759069,-1,-0.3985417906281849,-1,0,False,
27931,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,331,41,1011,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.1396546228925387,-1,-0.3981823549071948,-1,0,False,
27932,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,332,41,1012,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.13125135008494057,-1,-0.43837162738541763,-1,0,False,
27933,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,333,41,1013,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.12507613503932952,-1,-0.42503547592212754,-1,0,False,
27934,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,334,41,1014,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.13248719651500382,-1,-0.36972420146626733,-1,0,False,
27935,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,335,41,1015,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.12674786526958146,-1,-0.35490135571795206,-1,0,False,
27936,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,336,42,1008,False,14,,-1,-1,,-1,-1,-1,0,7,7,-1,1,-1,-1,-1,0,-1,-0.06597249145309131,-1,-0.2938135016444915,-1,0,False,
27937,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,337,42,1009,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.12065598745147386,-1,-0.3915314412837227,-1,0,False,
27938,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,338,42,1010,False,14,,-1,-1,,-1,-1,-1,0,7,7,-1,3,-1,-1,-1,0,-1,-0.03180175197124481,-1,-0.33066347226003806,-1,0,False,
27939,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,339,42,1011,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,9,-1,-1,0,-1,-0.1370302961965402,-1,-0.3850880013269683,-1,0,False,
27940,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,340,42,1012,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.10517299247781436,-1,-0.3705421604687969,-1,0,False,
27941,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,341,42,1013,False,14,,-1,-1,,-1,-1,-1,0,7,-1,-1,0,-1,-1,-1,0,-1,-0.05034273661176364,-1,-0.2395241259376829,-1,0,False,
27942,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,342,42,1014,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,9,-1,-1,0,-1,-0.13995313164591788,-1,-0.36555969924728077,-1,0,False,
27943,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,343,42,1015,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.11572794558107853,-1,-0.38437937348894774,-1,0,False,
27944,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,344,43,1008,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.12367083260416985,-1,-0.3778265042031805,-1,0,False,
27945,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,345,43,1009,False,11,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.12326126618186632,-1,-0.3741803275197744,-1,0,False,
27946,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,346,43,1010,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,7,-1,-1,0,-1,-0.12092829623818398,-1,-0.3310619710125029,-1,0,False,
