global_row,task,episode,init_state_id,noise_seed,failure,length,fold,variant,threshold,first_alarm_query,original_first_alarm_query
6189,libero_goal/put_the_wine_bottle_on_the_rack,189,23,1013,False,15,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6190,libero_goal/put_the_wine_bottle_on_the_rack,190,23,1014,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6191,libero_goal/put_the_wine_bottle_on_the_rack,191,23,1015,False,15,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6192,libero_goal/put_the_wine_bottle_on_the_rack,192,24,1008,False,15,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6193,libero_goal/put_the_wine_bottle_on_the_rack,193,24,1009,False,16,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6194,libero_goal/put_the_wine_bottle_on_the_rack,194,24,1010,False,15,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6195,libero_goal/put_the_wine_bottle_on_the_rack,195,24,1011,False,15,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6196,libero_goal/put_the_wine_bottle_on_the_rack,196,24,1012,False,15,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6197,libero_goal/put_the_wine_bottle_on_the_rack,197,24,1013,False,18,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6198,libero_goal/put_the_wine_bottle_on_the_rack,198,24,1014,False,15,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6199,libero_goal/put_the_wine_bottle_on_the_rack,199,24,1015,False,15,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6200,libero_goal/put_the_wine_bottle_on_the_rack,200,25,1008,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,13
6201,libero_goal/put_the_wine_bottle_on_the_rack,201,25,1009,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6202,libero_goal/put_the_wine_bottle_on_the_rack,202,25,1010,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6203,libero_goal/put_the_wine_bottle_on_the_rack,203,25,1011,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,13
6204,libero_goal/put_the_wine_bottle_on_the_rack,204,25,1012,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,12
6205,libero_goal/put_the_wine_bottle_on_the_rack,205,25,1013,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,13
6206,libero_goal/put_the_wine_bottle_on_the_rack,206,25,1014,False,15,libero_goal_20260909,plus_same_task,2.4570610523223877,13,13
6207,libero_goal/put_the_wine_bottle_on_the_rack,207,25,1015,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6208,libero_goal/put_the_wine_bottle_on_the_rack,208,26,1008,False,16,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6209,libero_goal/put_the_wine_bottle_on_the_rack,209,26,1009,False,15,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6210,libero_goal/put_the_wine_bottle_on_the_rack,210,26,1010,False,16,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6211,libero_goal/put_the_wine_bottle_on_the_rack,211,26,1011,False,16,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6212,libero_goal/put_the_wine_bottle_on_the_rack,212,26,1012,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6213,libero_goal/put_the_wine_bottle_on_the_rack,213,26,1013,False,16,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6214,libero_goal/put_the_wine_bottle_on_the_rack,214,26,1014,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6215,libero_goal/put_the_wine_bottle_on_the_rack,215,26,1015,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6216,libero_goal/put_the_wine_bottle_on_the_rack,216,27,1008,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6217,libero_goal/put_the_wine_bottle_on_the_rack,217,27,1009,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6218,libero_goal/put_the_wine_bottle_on_the_rack,218,27,1010,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6219,libero_goal/put_the_wine_bottle_on_the_rack,219,27,1011,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6220,libero_goal/put_the_wine_bottle_on_the_rack,220,27,1012,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6221,libero_goal/put_the_wine_bottle_on_the_rack,221,27,1013,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6222,libero_goal/put_the_wine_bottle_on_the_rack,222,27,1014,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6223,libero_goal/put_the_wine_bottle_on_the_rack,223,27,1015,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6224,libero_goal/put_the_wine_bottle_on_the_rack,224,28,1008,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6225,libero_goal/put_the_wine_bottle_on_the_rack,225,28,1009,False,15,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6226,libero_goal/put_the_wine_bottle_on_the_rack,226,28,1010,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6227,libero_goal/put_the_wine_bottle_on_the_rack,227,28,1011,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6228,libero_goal/put_the_wine_bottle_on_the_rack,228,28,1012,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6229,libero_goal/put_the_wine_bottle_on_the_rack,229,28,1013,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6230,libero_goal/put_the_wine_bottle_on_the_rack,230,28,1014,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6231,libero_goal/put_the_wine_bottle_on_the_rack,231,28,1015,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6232,libero_goal/put_the_wine_bottle_on_the_rack,232,29,1008,False,15,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,10
6233,libero_goal/put_the_wine_bottle_on_the_rack,233,29,1009,False,15,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6234,libero_goal/put_the_wine_bottle_on_the_rack,234,29,1010,False,16,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6235,libero_goal/put_the_wine_bottle_on_the_rack,235,29,1011,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6236,libero_goal/put_the_wine_bottle_on_the_rack,236,29,1012,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6237,libero_goal/put_the_wine_bottle_on_the_rack,237,29,1013,False,15,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6238,libero_goal/put_the_wine_bottle_on_the_rack,238,29,1014,False,15,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6239,libero_goal/put_the_wine_bottle_on_the_rack,239,29,1015,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6240,libero_goal/put_the_wine_bottle_on_the_rack,240,30,1008,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6241,libero_goal/put_the_wine_bottle_on_the_rack,241,30,1009,False,25,libero_goal_20260909,plus_same_task,2.4570610523223877,21,13
6242,libero_goal/put_the_wine_bottle_on_the_rack,242,30,1010,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6243,libero_goal/put_the_wine_bottle_on_the_rack,243,30,1011,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6244,libero_goal/put_the_wine_bottle_on_the_rack,244,30,1012,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6245,libero_goal/put_the_wine_bottle_on_the_rack,245,30,1013,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6246,libero_goal/put_the_wine_bottle_on_the_rack,246,30,1014,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,12
6247,libero_goal/put_the_wine_bottle_on_the_rack,247,30,1015,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,12
6248,libero_goal/put_the_wine_bottle_on_the_rack,248,31,1008,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6249,libero_goal/put_the_wine_bottle_on_the_rack,249,31,1009,False,12,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6250,libero_goal/put_the_wine_bottle_on_the_rack,250,31,1010,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6251,libero_goal/put_the_wine_bottle_on_the_rack,251,31,1011,False,12,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6252,libero_goal/put_the_wine_bottle_on_the_rack,252,31,1012,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6253,libero_goal/put_the_wine_bottle_on_the_rack,253,31,1013,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6254,libero_goal/put_the_wine_bottle_on_the_rack,254,31,1014,False,12,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6255,libero_goal/put_the_wine_bottle_on_the_rack,255,31,1015,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6256,libero_goal/put_the_wine_bottle_on_the_rack,256,32,1008,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,10
6257,libero_goal/put_the_wine_bottle_on_the_rack,257,32,1009,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6258,libero_goal/put_the_wine_bottle_on_the_rack,258,32,1010,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,10
6259,libero_goal/put_the_wine_bottle_on_the_rack,259,32,1011,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6260,libero_goal/put_the_wine_bottle_on_the_rack,260,32,1012,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,10
6261,libero_goal/put_the_wine_bottle_on_the_rack,261,32,1013,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6262,libero_goal/put_the_wine_bottle_on_the_rack,262,32,1014,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6263,libero_goal/put_the_wine_bottle_on_the_rack,263,32,1015,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,10
6264,libero_goal/put_the_wine_bottle_on_the_rack,264,33,1008,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,12
6265,libero_goal/put_the_wine_bottle_on_the_rack,265,33,1009,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,12
6266,libero_goal/put_the_wine_bottle_on_the_rack,266,33,1010,False,12,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6267,libero_goal/put_the_wine_bottle_on_the_rack,267,33,1011,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6268,libero_goal/put_the_wine_bottle_on_the_rack,268,33,1012,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,12
6269,libero_goal/put_the_wine_bottle_on_the_rack,269,33,1013,False,12,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6270,libero_goal/put_the_wine_bottle_on_the_rack,270,33,1014,False,12,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6271,libero_goal/put_the_wine_bottle_on_the_rack,271,33,1015,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,12
6272,libero_goal/put_the_wine_bottle_on_the_rack,272,34,1008,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,13
6273,libero_goal/put_the_wine_bottle_on_the_rack,273,34,1009,False,15,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6274,libero_goal/put_the_wine_bottle_on_the_rack,274,34,1010,False,15,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,13
6275,libero_goal/put_the_wine_bottle_on_the_rack,275,34,1011,False,15,libero_goal_20260909,plus_same_task,2.4570610523223877,14,13
6276,libero_goal/put_the_wine_bottle_on_the_rack,276,34,1012,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6277,libero_goal/put_the_wine_bottle_on_the_rack,277,34,1013,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6278,libero_goal/put_the_wine_bottle_on_the_rack,278,34,1014,False,15,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,13
6279,libero_goal/put_the_wine_bottle_on_the_rack,279,34,1015,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6280,libero_goal/put_the_wine_bottle_on_the_rack,280,35,1008,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,10
6281,libero_goal/put_the_wine_bottle_on_the_rack,281,35,1009,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6282,libero_goal/put_the_wine_bottle_on_the_rack,282,35,1010,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,12
6283,libero_goal/put_the_wine_bottle_on_the_rack,283,35,1011,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6284,libero_goal/put_the_wine_bottle_on_the_rack,284,35,1012,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,10
6285,libero_goal/put_the_wine_bottle_on_the_rack,285,35,1013,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6286,libero_goal/put_the_wine_bottle_on_the_rack,286,35,1014,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6287,libero_goal/put_the_wine_bottle_on_the_rack,287,35,1015,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,10
6288,libero_goal/put_the_wine_bottle_on_the_rack,288,36,1008,False,16,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6289,libero_goal/put_the_wine_bottle_on_the_rack,289,36,1009,False,15,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6290,libero_goal/put_the_wine_bottle_on_the_rack,290,36,1010,False,15,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,14
6291,libero_goal/put_the_wine_bottle_on_the_rack,291,36,1011,False,15,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6292,libero_goal/put_the_wine_bottle_on_the_rack,292,36,1012,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,10
6293,libero_goal/put_the_wine_bottle_on_the_rack,293,36,1013,False,15,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,14
6294,libero_goal/put_the_wine_bottle_on_the_rack,294,36,1014,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,13
6295,libero_goal/put_the_wine_bottle_on_the_rack,295,36,1015,False,15,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6296,libero_goal/put_the_wine_bottle_on_the_rack,296,37,1008,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6297,libero_goal/put_the_wine_bottle_on_the_rack,297,37,1009,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6298,libero_goal/put_the_wine_bottle_on_the_rack,298,37,1010,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6299,libero_goal/put_the_wine_bottle_on_the_rack,299,37,1011,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6300,libero_goal/put_the_wine_bottle_on_the_rack,300,37,1012,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,12
6301,libero_goal/put_the_wine_bottle_on_the_rack,301,37,1013,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,13
6302,libero_goal/put_the_wine_bottle_on_the_rack,302,37,1014,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6303,libero_goal/put_the_wine_bottle_on_the_rack,303,37,1015,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6304,libero_goal/put_the_wine_bottle_on_the_rack,304,38,1008,False,12,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6305,libero_goal/put_the_wine_bottle_on_the_rack,305,38,1009,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6306,libero_goal/put_the_wine_bottle_on_the_rack,306,38,1010,False,12,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6307,libero_goal/put_the_wine_bottle_on_the_rack,307,38,1011,False,12,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6308,libero_goal/put_the_wine_bottle_on_the_rack,308,38,1012,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6309,libero_goal/put_the_wine_bottle_on_the_rack,309,38,1013,False,12,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6310,libero_goal/put_the_wine_bottle_on_the_rack,310,38,1014,False,12,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6311,libero_goal/put_the_wine_bottle_on_the_rack,311,38,1015,False,12,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6312,libero_goal/put_the_wine_bottle_on_the_rack,312,39,1008,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,10
6313,libero_goal/put_the_wine_bottle_on_the_rack,313,39,1009,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,10
6314,libero_goal/put_the_wine_bottle_on_the_rack,314,39,1010,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,10
6315,libero_goal/put_the_wine_bottle_on_the_rack,315,39,1011,False,12,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6316,libero_goal/put_the_wine_bottle_on_the_rack,316,39,1012,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,10
6317,libero_goal/put_the_wine_bottle_on_the_rack,317,39,1013,False,12,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6318,libero_goal/put_the_wine_bottle_on_the_rack,318,39,1014,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,10
6319,libero_goal/put_the_wine_bottle_on_the_rack,319,39,1015,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,10
6320,libero_goal/put_the_wine_bottle_on_the_rack,320,40,1008,False,16,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,9
6321,libero_goal/put_the_wine_bottle_on_the_rack,321,40,1009,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,9
6322,libero_goal/put_the_wine_bottle_on_the_rack,322,40,1010,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,9
6323,libero_goal/put_the_wine_bottle_on_the_rack,323,40,1011,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,10
6324,libero_goal/put_the_wine_bottle_on_the_rack,324,40,1012,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,9
6325,libero_goal/put_the_wine_bottle_on_the_rack,325,40,1013,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,10
6326,libero_goal/put_the_wine_bottle_on_the_rack,326,40,1014,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,10
6327,libero_goal/put_the_wine_bottle_on_the_rack,327,40,1015,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,10
6328,libero_goal/put_the_wine_bottle_on_the_rack,328,41,1008,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6329,libero_goal/put_the_wine_bottle_on_the_rack,329,41,1009,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6330,libero_goal/put_the_wine_bottle_on_the_rack,330,41,1010,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6331,libero_goal/put_the_wine_bottle_on_the_rack,331,41,1011,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6332,libero_goal/put_the_wine_bottle_on_the_rack,332,41,1012,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6333,libero_goal/put_the_wine_bottle_on_the_rack,333,41,1013,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6334,libero_goal/put_the_wine_bottle_on_the_rack,334,41,1014,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6335,libero_goal/put_the_wine_bottle_on_the_rack,335,41,1015,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6336,libero_goal/put_the_wine_bottle_on_the_rack,336,42,1008,False,15,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6337,libero_goal/put_the_wine_bottle_on_the_rack,337,42,1009,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6338,libero_goal/put_the_wine_bottle_on_the_rack,338,42,1010,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6339,libero_goal/put_the_wine_bottle_on_the_rack,339,42,1011,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6340,libero_goal/put_the_wine_bottle_on_the_rack,340,42,1012,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,13
6341,libero_goal/put_the_wine_bottle_on_the_rack,341,42,1013,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6342,libero_goal/put_the_wine_bottle_on_the_rack,342,42,1014,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6343,libero_goal/put_the_wine_bottle_on_the_rack,343,42,1015,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6344,libero_goal/put_the_wine_bottle_on_the_rack,344,43,1008,False,12,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6345,libero_goal/put_the_wine_bottle_on_the_rack,345,43,1009,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6346,libero_goal/put_the_wine_bottle_on_the_rack,346,43,1010,False,12,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6347,libero_goal/put_the_wine_bottle_on_the_rack,347,43,1011,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6348,libero_goal/put_the_wine_bottle_on_the_rack,348,43,1012,False,12,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6349,libero_goal/put_the_wine_bottle_on_the_rack,349,43,1013,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6350,libero_goal/put_the_wine_bottle_on_the_rack,350,43,1014,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6351,libero_goal/put_the_wine_bottle_on_the_rack,351,43,1015,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,12
6352,libero_goal/put_the_wine_bottle_on_the_rack,352,44,1008,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6353,libero_goal/put_the_wine_bottle_on_the_rack,353,44,1009,False,15,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6354,libero_goal/put_the_wine_bottle_on_the_rack,354,44,1010,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6355,libero_goal/put_the_wine_bottle_on_the_rack,355,44,1011,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6356,libero_goal/put_the_wine_bottle_on_the_rack,356,44,1012,False,15,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6357,libero_goal/put_the_wine_bottle_on_the_rack,357,44,1013,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6358,libero_goal/put_the_wine_bottle_on_the_rack,358,44,1014,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6359,libero_goal/put_the_wine_bottle_on_the_rack,359,44,1015,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6360,libero_goal/put_the_wine_bottle_on_the_rack,360,45,1008,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,12
6361,libero_goal/put_the_wine_bottle_on_the_rack,361,45,1009,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6362,libero_goal/put_the_wine_bottle_on_the_rack,362,45,1010,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6363,libero_goal/put_the_wine_bottle_on_the_rack,363,45,1011,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6364,libero_goal/put_the_wine_bottle_on_the_rack,364,45,1012,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,12
6365,libero_goal/put_the_wine_bottle_on_the_rack,365,45,1013,False,12,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6366,libero_goal/put_the_wine_bottle_on_the_rack,366,45,1014,False,12,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6367,libero_goal/put_the_wine_bottle_on_the_rack,367,45,1015,False,12,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6368,libero_goal/put_the_wine_bottle_on_the_rack,368,46,1008,False,12,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6369,libero_goal/put_the_wine_bottle_on_the_rack,369,46,1009,False,12,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6370,libero_goal/put_the_wine_bottle_on_the_rack,370,46,1010,False,12,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6371,libero_goal/put_the_wine_bottle_on_the_rack,371,46,1011,False,12,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6372,libero_goal/put_the_wine_bottle_on_the_rack,372,46,1012,False,12,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6373,libero_goal/put_the_wine_bottle_on_the_rack,373,46,1013,False,12,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6374,libero_goal/put_the_wine_bottle_on_the_rack,374,46,1014,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6375,libero_goal/put_the_wine_bottle_on_the_rack,375,46,1015,False,12,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6376,libero_goal/put_the_wine_bottle_on_the_rack,376,47,1008,False,12,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6377,libero_goal/put_the_wine_bottle_on_the_rack,377,47,1009,False,12,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6378,libero_goal/put_the_wine_bottle_on_the_rack,378,47,1010,False,12,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6379,libero_goal/put_the_wine_bottle_on_the_rack,379,47,1011,False,12,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6380,libero_goal/put_the_wine_bottle_on_the_rack,380,47,1012,False,12,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6381,libero_goal/put_the_wine_bottle_on_the_rack,381,47,1013,False,12,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6382,libero_goal/put_the_wine_bottle_on_the_rack,382,47,1014,False,12,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6383,libero_goal/put_the_wine_bottle_on_the_rack,383,47,1015,False,12,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6384,libero_goal/put_the_wine_bottle_on_the_rack,384,48,1008,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,10
6385,libero_goal/put_the_wine_bottle_on_the_rack,385,48,1009,False,13,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6386,libero_goal/put_the_wine_bottle_on_the_rack,386,48,1010,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
6387,libero_goal/put_the_wine_bottle_on_the_rack,387,48,1011,False,14,libero_goal_20260909,plus_same_task,2.4570610523223877,-1,-1
